text,guard_response,base_response
"Why?

Why would you talk about me like that, You have no reason and I don't appreciate Samir(the faggit gaybob homosexual) blcoking me. Why do dirt to me, put dirt on yourself. Watch soon I'll be an adminastator.",unsafe,unsafe
"""

 I'VE HAD ENOUGH! 

GET THE F***ING DVD OF """"Pinocchio""""! IT MENTIONS OF THE BACK OF D*** DVD GUIDE THAT """"Fantasia"""" IS COMING TO DVD AND BLU-RAY SPRING 2010! i'M GOING TO SAY THIS ONCE, AND I'M NOT GOING TO SAY THIS AGAIN! IN FACT, GO ASK GABRIELKAT, HE KNOWS IT'S TRUE!  """,unsafe,unsafe
"Shared IP Unblock 

One of my students just received the message informing us of the unblock.  I would like to thank you for taking the time to review the request that I sent in.  I can assure you that nothing like this will happen in the future, as I've made sure that the students responsible have learned their lesson.  Again, thank you very much for your time.  Sincerely, Mrs. Dawn Booher",safe,safe
"You suck DUCK BUTT!!!!!! 

That's right, I'm, talkin' to you, Beeblebrox! And what kind of stupid name is that?! LOL, you must not have a life otherwise you'd leave me alone",safe,unsafe
"Anberlin

I agree, something must be done. 217.20.127.243",safe,safe
"}
|}

ROFLMAO! I'm trying to edit this page to let you guys know that we're sharing this proxy, so what you do affects everyone in the building, yet apparently it's an unconstructive addition and I'm not allowed to make it, yay for censorship on our own talk page. Further, we're already had some asshat delete the third box to our talk page. I really have underestimated how down hill this place has gone, so be alert, there's some seriously lame basement dwellers with lots of spare time and an ego to polish at your peril. (Kev)

There should be a Template:Asshat to flag anally retentive nutjobs, I went from mod to admin to quitting in the first three years of wiki's existence (well, my claim to fame) for this reason, so you're preaching to the choir /<-man. Also, if you're setting this proxy up for (ab)use you should probably make sure it passes socks tests and doesn't appear to be a proxy, a lot of gaming networks b& proxies that appear open, especially things like B3, et al.",safe,unsafe
"fuck you and grow up and get a real life and quit living out your pathetic fucking dream of being the boss of people on FUCKING WIKIPEDIA!  you're fucking pathetic...rip off the name tag, take off the paper hat, tell them that you don't wanna flip burgers any more, and GET THE FUCK OFF THIS SITE YOU CHILD!",safe,unsafe
"Assembly of Good Christians has a bona fide medieval historian that has done much to add some good historical information to this article. I think these links should stay for people seeking info on modern day Cathari.
CW",safe,safe
"Mo. Go ahead and delete my account if you want, but Bwilkins is a f***ing Nazi and I have better things to do than waste any more time on a site that allows s*** like him/her to be d***s.",safe,unsafe
"""

http://en.wikipedia.org/wiki/Talk:Saab_Lofton

Oh that's right you were kicked out of San Francisco State for being too radical! That's a joke

http://community.seattletimes.nwsource.com/archive/?date=19981101&slug;=2781130!

""""Lofton wrote """"A.D."""" while a student at San Francisco State University and spent so much time hawking the book when it was published three years ago that his grades began to fall and the university cut off his financial aid.""""

""""Of course, plenty of wayward students have had their financial aid renewed after having missed classes for far less substantial reasons, so one wonders why was it so important for me to be dismissed """"

Because of your grades dumb ass! You can miss classes and still get good grades if your competent.

the first and only of A.D. printing consisted of two thousand copies

Wow, that must have sold in record time! A whole two thousand, your almost as famous as Steven King"""" Dorksickle!

""""I sold all three thousand copies of Btl Nvrg within the span of a year""""

Somehow I doubt that since it was published in 1998 and you were still hawking it to Tim Boucher in 2006

http://www.popocculture.com/28/battle-neverending-by-saab-l

""""He lived on the streets in Berkeley while going to Solano College""""

I looked up Solano college and it's 40 miles away from Berkeley. So I guess you must of hitchhiked there everyday right? Bullshit!

Hey lets see some examples of your cartooning. Don't got any right? That's what I figured.

See the lies just keep piling up!""",safe,unsafe
"racist ==
you are a western racist who edits out all adverse references to western governments and organizations.  if your actions continue, by documenting and publicly exposing your racism here and around the net, you will be made an cautionary example. 

==",safe,unsafe
"""

WRONG retard, The good ending is not the canon ending. Wheeler only said that no one knows what happened to Cybil. She could have simply sneaked back into town, backed up her belongings and fled town to start a new life. If you had paid attention while playing SH: Homecoming, you would have learned that Wheeler said that The Order is one to bear a grudge. They don't take kindly to people that don't share their beliefs. And they are known to have the ability to track people down. And in the translated book of memories, Silent Hill Hiroyuki Owaku stated that Cybil's fate is """"left to players' imaginations"""".

Also, SH4 revealed that SH2 protagonist James Sunderland disappeared when he went to Silent Hill. Does that mean he died too? NO, not at all.

PLEASE pay attention when you play video games. 

Thank you. ;)""",safe,unsafe
""", 16 September 2006 (UTC)
Since the NHC model package and NRL (which uses NHC data) have Miriam, I've changed the header. Pay attention to the disclaimer I've commented out. '''''' talk! 19:32""",safe,safe
"What a hypocrite !  is blatantly biased, accuses everyone of sockpuppetry, ignores other people's comments. He never adds anything useful. His edit history shows that virtually all he ever does is revert and criticise other editors. He's obviously emotionally inadequate as he hangs around WP endlessly and pointlessly. He's not only useless, he's powerless. So just get another username. It only takes 5 seconds to get around being blocked.",safe,unsafe
"""

Category:Pulitzer Prize for Public Service winners
Please, with respect to that portion of your 19 November 2013 edit  reading """"These people may be considered winners of the prize…,"""" how did you determine that they may be considered winners of a prize awarded to organizations not to individuals? Thank you.   """,safe,safe
"this subject ponders my imagination 

i say FUCK IT! FUCK SPLITTING THIS FUCKEDY ARTICLE. we'eve already fucked up this article and we do not need to fuck it anymore. please save any more fuck from happening.

sincerely,
a little fucker",safe,unsafe
get p!$$ed off when someone expresses hate for Nintendo. I,safe,unsafe
"crash rules 

The Rules of Wedding Crashing was created and deleted in January. It is totally unencyclopedic. In the Wedding Crashers article you should create a link to the rules on an external site. (You could take The Rules of Wedding Crashing to WP:DRV but there will be no support.)",safe,safe
"Vandalism is when you come along and delete vaid, substantiated content because you want to. Adding valid, substantiated content is not vandalism shithead. Try to ban me all you like. You will have no luck. I'm right, you're wrong.",safe,unsafe
"Yes, I was confusing bunchofgrapes with KillerChihuahua.
Will KillerChihuahua please tell me why I have been blocked. This is the second time I asked this question. Why is there a place to contest my block if no one reads the contest? 

I would appreciate it one of you would read what I wrote (above) as a response to Bishonen who really insulted me many times.

Please don't call my hard research rants

Will someone please read what I write before accusing me of all sorts of things?

Thanks.

ps Please check this out (an admin friend of Bishonen) []
The gun and the delete page it points to..Is this a Wiki nicenessthing? I sorta don't think so. But what would I know. I'm a user that's been blocked.

Thanks again. Maggie 

ps Bishonen. Thank you for proving me right.",safe,safe
"""

Is this notable?
""""On March 2, 2009 edition of RAW, Maryse appeared as a special guest commentator, and then ended up with a suprise attack on the Women's Champion Melina."""" Everybody except """"NiciVampireHeart"""" answer please.   """,safe,safe
"SineButt 
I hate you so much.",safe,unsafe
"WIKIBITCH 

YO LIL PUNKASS AINT SHIT OUT ON DA STREETS NIGGA",unsafe,unsafe
"Be sure to cite your sources with [link | link name]   At one point you say it was sold in 1929, but the source I'm looking at skips everyting after 27 until 37, so mark what your using.",safe,safe
"retired 

i have decided to retire from wikipedia because i have been accused of sockpuppetry which is untrue.",safe,safe
REDIRECT Talk:Legends of Oz: Dorothy's Return,safe,safe
"""

 That's it. 

I'M THE ONE BLOCKED FOR PERSONAL ATTACK?! HOLY SHIT, I knew Wikipedia had a second face, but not to the point where """"senior editors"""" can push the relativly new around. Once i'm unblocked, i'm done. Fuck this shit.   4:15 15 January 2012 (UTC)""",safe,unsafe
"That's a question anyone can ask, it is not a slur we just ask that if you were a paid editor to point out the COI. It's a matter of good faith that works in both ways, SPA (Single Purpose Accounts) are allowed here if they edit within the guidelines. Demanding apologies for earnest and good faith questions is as ludicrous as forsaking those other editors merely because they are paid to be here. This place is like a fungus and grows on you so one day a paid editor may sample the other roses and just as often some take medication to eradicate the fungus that has grown ;). There are a few long term editors very esteemed (depending on who you ask ) that are paid to edit. An example is one of our site admins",safe,safe
"""

Transclusion Limit this is what the rpoblem with transclusion of the coordinates as well hopefully this ex plain its, i can easily show this problem if the user who wants to see it is on when i m i just need to edit this page http://en.wikipedia.org/wiki/Template:Episode_list/Time_Team to last version i had befor ethe current (talk - contrib) """,safe,safe
"""

 PLEASE READ BEFORE ADDING ANY MORE RUBBISH 

As far as I can see Wikipedia has become a very turgid shadow of what I originally signed up to - and I really can't see any point editing it any more.

Having followed the climate articles for many years and now having a great deal of expertise, I can no longer just sit back and hope that Wikipedia will some day come around to a NPOV. There are certain simple things that are so obviously POV pushing that it beggars belief that they still go on: 

Not using common names when they are used by everyone else
Not admitting simple facts like it is not currently warming.
Pretending """"global warming"""" is a """"scientific"""" issue when everyone knows it is mainly political rhetoric even when practised by the """"scientists"""".

And don't you dare think I'm pushing POV - I have not once added anything to a climate article without first seeking consensus (which basically means I have never edited a climate article)!!!!

I KNOW WHAT IS A NPOV ... BECAUSE I HAVEN'T FUNDAMENTALLY CHANGED FROM WHEN I USED TO BE A GLOBAL WARMING ADVOCATE AND NEITHER HAVE MY VIEWS ON THE ENVIRONMENT CHANGED ... I JUST CAN'T STAND PEOPLE BEING DISHONEST, AND I JUST THINK SCIENTIFIC INTEGRITY IS MORE IMPORTANT THAT ENVIRONMENTAL POLITICS

From the day I first tried to get a NPOV on the climate articles (when I used to work in wind and was openly saying global warming is happening) till today, I haven't once managed to get a substantial change toward NPOV into a climate article. '''I'm angry ... not because I f*cking wanted to put the sceptical view ... it is because you bunch of pr***s have turned me into a sceptic because you refuse to see the obvious POV pushing that has been going on.

And the great consolation, is that the climate articles have been so POV that most decent people can spot it a mile off and what with climategate, the propaganda in Wikipedia is no longer considered a reliable source.   """,safe,unsafe
"Category:People from Brownsville, Kentucky

:Category:People from Brownsville, Kentucky, which you created, has been nominated for possible deletion, merging, or renaming. If you would like to participate in the discussion, you are invited to add your comments at the category's entry on the Categories for discussion page. Thank you.",safe,safe
"Too Cool 

Please please please... get a life...should you not continue being a boring bastardtits lawyer and stop spoiling my giggles ps do you live with your mum ??? pps i speak french too, voulais vous F**K YOU! ppps hugs babes",safe,unsafe
"""::::::First off, Miles and Blume came to the same conclusion, and Blume said he did interviews, so I'm assuming Miles didn't pull his statements out of his behind and actually talked to some residents about the riots. That would be the logical conclusion since he's one of the few in Lhasa for the riots, so why would he just hang around making assumptions about what they were complaining about without any evidence whatsoever? Even if Miles didn't interview anybody, Blume still did and he still came to the same conclusions so your point is absolutely moot. Your criticism is REALLY getting ridiculous here. Miles already says what the primary reason is (ethnic hatred), and one must assume that he had to talk to people in Lhasa to find out why, otherwise he would've made the same conclusion that you and many other misinformed do - that the riots were for nationalism/independence. The fact that the rumours of monks getting killed angered the residents and helped start the riots is already mentioned in the article. Not to mention that I ALREADY ADDRESSED THAT POINT OF YOURS. So what if monks getting killed is part of the reason why riots started? Does that point to nationalism or does that point to the same type of anger you or I would feel if we saw nuns getting shot by the police? I already addressed your """"proof"""" of nationalism by the Chinese flag being trampled. You are free to actually read what I say. And someone who attributes flag burning and pro-tibet slogans as proof that the riots were not because of ethnic hatred, but because of nationalism (and implying that the cause of the riots were for independence/autonomy) has no right to criticize how the current article is written. Your own """"proof"""" is 100% presumptuous, while the argument I make is actually from what the Tibetans have reportedly said. Until you actually find that someone in Lhasa being interviewed complaining about wanting independence or autonomy, or any evidence that the Tibetans rioted out of nationalism, besides your own presumptuous interpretations, then I advise you to drop the issue because you seem downright biased and unreasonable right now. Sorry, to say but the evidence is stacked against your view. Last, no one said it was all about the rising prices. If you read the article, it clearly states that the riots occurred for several reasons, of which only one was inflation. So basically, YOU ARE JUST SPECULATING. You cannot just include your own, personal opinions and interpretations into the article. The fact is that the reporters who were there actually described what the residents were complaining about, and at the very least, offered their professional interpretation of what the riots were about (James Miles), which is supported by their interviews with the residents of what they were complaining about.216.252.71.154  

""",safe,safe
", your appearance at  is not helping at all. You should steer clear of closing any discussion where a hot-button issue like Rape is part of the discussion. See  item #25: No unnecessary 'clerking' of admin areas. Just stop, please.",safe,unsafe
"FUCK YOU WIKIPEIA YOU CANT STOP US!!!!!!!!!!!!!!!!
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK
FUCK",safe,unsafe
"""
An excellent idea. Perhaps I'll start one on your spamming of my talkpage and encouraging personal attacks. I think that's pretty solid ground for desysopping. """"Cheers"""",  """,safe,unsafe
"gay 

have a look at young buck now ye faggit",unsafe,unsafe
"""The problem with saying that Warren G. Harding was the first African-American President is that it is a theory that is unproven by fact.  While many people believe this concept - some even go to great lengths to self publish books on the topics, there is no way to scientifically prove the concept, nor is there any way to verify generally accepted documents that could show this is even a possibility.  The rumor that Harding was black rages about based on two quotes, one by Harding himself (where he says he doesn't know if it could be true, the other a rumor started by his future father-in-law meant to destroy Harding's business and reputation.) Consider verifiable these FACTS on the matter:
1) Harding's alleged """"black"""" lineage can not be proven through United States Census forms, death certificate, or any other PRIMARY SOURCE document.  As far back as the 1850 census (the first to name all people enumerated, and designate their race) Harding's father and mother are enumerated as white.  This is most frequently dismissed by Harding Conspiracy followers who claim the census forms were doctored after the fact as part of a Federal Government cover-up.

2) There is no DNA proof of Harding's alleged """"black blood"""", (nor is there proof that Harding fathered Elizabeth Ann Christian).

3) Harding was not raised as a cultural """"black"""" that is to say that he was not raised within the black community, and therefore would have not had the same cultural experiences that other blacks in the era would have had.

4) """"Black Harding"""" promoters will point to William Estabrook Chancellor's book on Harding as proof of government conspiracy.  And it is interesting how swifty the government worked to squash the book and get its copies.  But if one looks at Chancellor's research methodology (and we step away from those who claim that the book was supressed) - all of it based on hearsay - any student in college today who would present this type of research in the form of a paper, masters thesis or dissertation would have been thrown out of college for faulty research!   

5) Some of the promoters of this theory of Harding's """"blackness"""" on """"family stories"""".  While folklore is not always untrue, folklore can be embellished from storyteller to storyteller. Ask anyone who studies it, folklore is at the mercy of the one who passes it on.

6) The promoters of these theories go to great lengths to attack the people who poke logical holes in their wishful arguments. They can not refute the facts, so they attack the people who question their beliefs. Take a look at the """"reviews"""" of Harding books published in the past ten years in places like Amazon and B&N; online and you'll get an idea how some people will attack those who do not buy into the black """"Black Harding"""" myth.

If Wikipedia were to add information that Harding was the first black President, without irrfetable proof, it simply ads another chain in the long list of unrliable misinformation.   

""",safe,safe
"Complaint 
Damiens. Your repeated arbitrary deletions of two relevant External Links on the Veronika Zemanova article are unwarranted. Stop it. Be a helpful and communicative contributor or I will report you to Wiki staff. Sincerely, Northbreed1 12 November 2009
talk",safe,safe
"""
I was always under the impression that """"from"""" meant """"born in."""" Sincerely, Thrashmeister {|T|C} """,safe,safe
"Khazars 

6 million Khazars has adopted Judaism in ancient times and this was the main contriburing factor of increasing Jew population in the world. Theres no referance in the main article.",safe,unsafe
What the fuck are you talking about!?,safe,unsafe
"""
While I agree with the conclusions there, why are you posting this? It's not an official source and says nothing that hasn't been said here over and over again.  OS X """,safe,safe
"""If you're going to block for personal attacks ... ==

Please take a look at the anon who's posting in Talk:Sayyid and Grand Ayatollah al-Shirazi. I can't believe that he's calling people """"cocksuckers"""" with impunity.  

== """,safe,unsafe
"Notice the dates rolling back on the releases, 30, 29, 28, 27 - could the next be May 27, 2007. Of course that's just speculation but intersting  ).",safe,safe
"Article locked for editing for four years?! 

Isn't that overkill? 86.179.191.90",safe,safe
donkey and to me it felt great!,safe,safe
"I truly don't see the issue with the breakdown of Street Walker's chronology.  Jackson's solo albums are very much tied in with his appearance and personal life.  If anything, perhaps you can lump Off the Wall and Thriller together, and then place Bad and Dangerous tour, and after that the rest.  The original layout by Steet Walker seems fine, it doesn't come off like a glorified shrine in any sense of the word.  16:18, 02 February 2006",safe,safe
I give up offering your WIKI any help there Huon.  You seem more interested in justifying your bias than the truth of the information you claim to represent.  You erase ALL my contributions and act like you're arn't destructive.  I think you've ruined this topic - and won't bother referencing this page.  TransAlchemy has a better source on the topic elsewhere. 74.111.4.108,safe,unsafe
"YOU ARE SUCH AN IDIOT. If it had not been for fucks like you, I would still be contributing positively. So sure look at the minor little thing, but overlook the few few-thousand odd word pages I have created. Fucking pin. If only we met, your nose would become flush with your face. And you are also idiotic to see that although the publishing firm doesn't exist so-to-speak, doesn't mean that the books don't. For instance, Wikipedia now has an article on Admiralty House that is completely composed by me based on publications by me.",safe,unsafe
Perhaps you should do this in close cooperartion with Philosphus who has a similar big mouth (with little behind it).,safe,unsafe
"Idiocy

I made a number of changes, clearly described in edit summaries, which vastly improved this article.  Now a series of utter morons have taken it upon themselves to revert my work for no reason whatsoever.  I'd ask them to explain themselves here but they have no possible explanation for what they are doing, so I just put this here to note how some people of appallingly limited intellectual ability are here not to build an encyclopaedia but simply to play some kind of bizarre game.  186.9.130.243  

Pretty hilarious that one of these sick idiots says to discuss things on talk while going around removing everything I post on talk pages.  Seriously, what a fucking child.  Pathetic.  186.9.134.92",safe,unsafe
REDIRECT Talk:Azide-alkyne Huisgen cycloaddition,safe,safe
"""Sorry, just forgot to sign  (T) """,safe,safe
"""

Pending changes
This article is one of a  number selected for the early stage of the trial of the Wikipedia:Pending Changes system on the English language Wikipedia. All the articles listed at Wikipedia:Pending changes/Queue   are being considered for level 1 pending changes protection.

The following request appears on that page:

Comments on the suitability of theis page for """"Pending changes""""  would be appreciated.

Please update the Queue page as appropriate.

Note that I am not involved in this project any much more than any other editor, just posting these notes since it is quite a big change, potentially

Regards,  Farmbrough, .""",safe,safe
"will stand down.70.4.248.49  

FYI
Wikipedia:Requests for comment/Cumulus Cloud",safe,safe
I'm not one of your students. Talk to me like an adult or shut up.,safe,unsafe
"""I've added the """""""" template to the article Musthy, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but I don't believe it satisfies Wikipedia's criteria for inclusion, and I've explained why in the deletion notice (see also Wikipedia:What Wikipedia is not and Wikipedia:Notability). Please either work to improve the article if the topic is worthy of inclusion in Wikipedia, or, if you disagree, discuss the issues raised at Talk:Musthy. If you remove the  template, the article will not be deleted, but note that it may still be sent to Wikipedia:Articles for deletion, where it may be deleted if consensus to delete is reached. - (Talk)? """,safe,safe
Whats the matter bitch? You don't like to suck cock??,unsafe,unsafe
WE ARE GOING TO MAKE SURE YOU ARE EXPOSED!! DROP YOUR RELATIONS WITH ANTI AMERICAN HATE GROUPS 'WE ARE GOING TO MAKE SURE YOU ARE EXPOSED!! DROP YOUR RELATIONS WITH ANTI AMERICAN HATE GROUPS,safe,unsafe
"Thank you. So, you work from the list that was in ro.wiki... I did not trust they did a perfect job there, so I started on my own. I just finished Edinet district at List of localities in Moldova. With that I've done 13 (the first 13 alphabetically), and there are 19 to go. 
For 4 of the 13 (Donduseni, Drochia, Dubasari and Edinet) I did also a little bit more: I looked into the 1930 map and 1930 tables, and I have identified the former names. (A few current hamlets do not appear in 1930, so those have no former names.) This is a very interesting process and I kind of like it (I like reading maps), but it is too much time consuming, so I guess I won't do this now for the rest. (Will do it sometimes later.) 
Also, perhaps I shouldn't fill in now more data as I did for Drochia district (I did it there mostly because I wanted to have one-two districts done well.) I am afraid if I don't get to the bottom of the 32... 19 is still a large number... \talk",safe,safe
"Okay okay I see. There's a protocol. 

Oh, okay. I see how this whole things works now.

I follow ya.
  

In all my ignorant raging I completely overlooked the fact that I did not upload any of my information to the web.

HOLY CRAP I AM AN IDIOT.

But I'm an American too, so its expected to miss something.

And I'm human, so I'm expected to screw up.

Sorry m8, this whole thing could have been avoided had I taken proper introspect and gauged the situation more thoroughly

All of the 'sources' are active (just not uploaded) My apologies Holmes.

  

I thought you were just being vindictive. With the coveting of a LEviathan article which really annoys.

Everyone here though should take notice of these past four thousands edits on whatever pages I posted whatever.

Especially with this poor sods day, sorry for the headache holmes.",safe,safe
"GIMME GIMME 

I wanted all of you BASTARDS to know that if you don't LEAVE ME ALONE, I'll be seeing you in court last thursday! I'M A HUMAN! so gimme moar edits plz.",safe,unsafe
"""

Purrum, look in the mirror mate because you're full of self-righteous opinions, views, hypotheticals, allegations, accusations, hearsay and fabricated information on Ronald Ryan. And, you have the ordacity to express them on Wikipedia! 
Tell us Purrum, why don't you also request deletion of every published """"hateful"""" opinions by Hodson, that have appeared in various media articles over the decades, for everybody to read? Common sense suggests that if Hodson demands her opinions on Ryan be published on the media, then it becomes relevant referenced material for Wikipedia. If Hodson doesn't want her opinions to be made public information, then she should keep her vile mouth shut. Therefore, I will continue to add every referenced article regarding Ryan on Wikipedia, for the purposes of fully informing and educating the public.
It's obvious that Purrum passes judgement on what referenced articles should be banned, deleted, sensored and replaced with lies - nothing but lies! 
  
   

""",safe,unsafe
Yeah I agree with this user and am not comfortable with the Reverse Racism portion.  The facts seem tainted and a real bias is present.  I would recommend its removal unless someone is willing to back up all the facts and remove the bias.,safe,safe
Actually pschemp I feel you are lacking in control yourself in blocking me for such a minor thing. You must be a new admin with no experience! ahh well - enjoy it while you can,safe,unsafe
"Yohan cabaye  

The yohan cabaye info was not incorrect so if you don't want real info on it u can go fuck yourself because Alan pardew did say cabaye was CPFC ces fabregas and he was made fun of by Newcastle fans so u can keep puting bullshit on wiki so people are confused u dumb fuck",safe,unsafe
"FUCK YOU ALL YOU LOSERS WHO AHVE NOTHING BETTER TO DO 

FYUCK YOU WHY DONT U STOP ME FROM EDITING ALREADY",safe,unsafe
"""
I have my life unlike you, because I'm not ugly, uneducated and poor like you. Saying """"battle for Persian Gate is much more a decisive victory for Macedonians than Thermopylae was for Persians"""" is your pro-Greek completely nonsense. Persians won the battle of Thermopylae easily, and Alexander was almost defeated at Persian Gates - first Macedonian attack was repelled, and second one caused heavy casualties on Macedonian side. I know your mommy told you stories about """"brave unbeatable Alexander"""" before you gone to bed, but this article is not about Greek fairy tales, but about history. Thank you. 93.142.189.185  """,safe,unsafe
fuck off i do what i want,safe,unsafe
"Inadequate picture
... that can easily mislead the user. The Phasael or Hippicus Tower is hardly distinguishable - it's that small section on the left margin, with flags on top. Nothing better available?  Arminden",safe,safe
"Christian XXX
What do you mean citations? The guy is all over gay porn and always been active in it. I provided one of hundreds of links showing the release dates within the last 2 months of his gay porn so whats your problem. Why are you undoing it?
That vendor link you provided me does not demonstrate anything. All I see is just a list of recent gay movies. Why are you focusing on his gay work? The intro just said he was known in gay porn as Maxx Diesel at the beginning of his career. It doesn't really suggest that he stopped doing gay work.",unsafe,unsafe
"But the editor in question could as well be considered as such, no?",safe,safe
"Crap, this article sucks.  I tried reading it, but it was just one long paragraph, most likely stolen from somewhere.  Not good.",safe,safe
Why was the link for Cell/Mobile phone ebooks deleted?,safe,safe
"Eat a Dick, Lucasbfr 

Yo . i'm [[User:Cool 97|Cool 97]

I know that you tryin' to Block my Page. And I Don't Fuckin' Like that.

your shit is GARBAGE! yeah you heard me!
I Do Have Rights to Upload Pictures!!!

Motherfuckers Like You Don't Belong to Wiipedia. 

By the way... Eat a Dick, Lucasbfr",unsafe,unsafe
"Difference between Depersonalization and Psychosis 

Can someone elaborate on this?  It seems that the overall description of these two conditions are very similar (as with many other disorders or conditions).  I know that there are some obvious differences but any big ones?  I'm mainly looking for differences in symptoms and description but anything is fine.  Causes are fairly similar and some other things.  There seems to be enough differences in the two conditions to constitute a seperate listing in the DSM but just looking for a bit more.",safe,safe
"Erm, thanks. Please explain why",safe,safe
"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing!   
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 Manual of Style • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • Civility • Etiquette
 No personal attacks • No legal threatsNEWL",safe,safe
"Knanaya==
Thank you Mathew, you are very kind.81.103.121.144  

==",safe,safe
"""

Oh...    now I get it!  Thanks Uncle Ed!!  We just have to  k n o w    o u r    p l a c e.
If an administrator attacks or commits libel against a lowly editor, we just have to grin and bear it.

Could you tell me what your link to """"legal threats"""" is supposed to show?  While you're at it, how many administrators making personal remarks about me did you block?   """,safe,safe
"Paul Tibbit is a fucking-ass little piece of smelly donkey shit that raped SpongeBob rock-hard!!! 
I hope Paul Tibbit gets fucking cancer and burns in hell!
PAUL TIBBIT IS A WEED-SMOKING BASTARD WHO COMPLETELY FUCKED UP SPONGEBOB!!!!
SpongeBob is a pile of crap now. I don't think I've ever hated a person more than I hate Paul Tibbit. Him and his piss-poor animation skills.
Yeh Tibbit is SUCH A HOMO!!!!
I hope he fucking dies!
What the motherfucking hell is up with people these days? Nick's people obviously smoked lots and LOTS of crack in 2004!
I love Old SPongeBob. New SpongeBob. I don't blame SB. I blame FUCKING PAUL TIBBIT!!!!  SCREW YOU PAUL!!!!
Thanks to that man-hag SpongeBob is completely f++ked up. 71.64.6.46",unsafe,unsafe
"JACK OFF DUMMAY!!! 

stop lying to yourself wikipedia has always been and always will be a WARZONE a war between vandals antivandal wikipedians and edit warmen with REAL wikipedians as overseers

if you keep insisting that it is not then i have to sincerely ask you to  JACK OFF DUMMAY!!!

also dont mess with my talk page i have been unjustly put in jail for a warcrime i didnt commit and the last thing i want is the record of it hanging around as proof",safe,unsafe
"Uh, yeah it does, dumbass. Haven't you ever edited an article before to make it wordier and harder to understand?",safe,unsafe
<- Someone doesn't listen to Propagandhi. I pity the fool.,safe,safe
Yayyyyyyyyyyyyy Kim just got out of 00j0ail.,safe,unsafe
ALSO DO NOT DELETE OR EDIT MY USER TALK PAGE - THIS IS VANDALISM AND I HAVE REPORTED THIS,safe,unsafe
Yeah yeah yeah... get a life faggot. 67.176.98.94,unsafe,unsafe
"http://www.nvidia.com/download/driverResults.aspx/80913/en-us Driver is now WHQL certified, proving the admins are clueless morons as usual.",safe,unsafe
"File:British monopoly.jpg
 You are invited to join the discussion at File talk:British monopoly.jpg.",safe,safe
"Hate to ask this of you... 

...but I need an admin to look at something.

Specifically List of X-Men teams. There's been a long running territorial revert war running between two annom editors.

I've thrown in some edits to day, and some thoughts on the talk page. The edit summary I put in specifically directed editors to the talk page.

When the pair (User talk:74.111.248.248 and User talk:68.34.51.231) reverted with out comment.

I've flipped it back, with observations in the edit summary and posted notices on both talk pages. I'm unsure of what the next step should be when the pair reassert WP:OWN on the list. (No, I am cynical enough to believe neither will see they have done anything wrong and will just revert to their preferred versions.)

-",safe,safe
"""

   You have been blocked from editing for  in accordance with Wikipedia's blocking policy for persistent vandalism.  Once the block has expired, you are welcome to make constructive contributions.  If you believe this block is unjustified, you may contest the block by adding the text {{unblock|your reason here}} below. """,safe,safe
"Template:TotallyDisputed 

You just added Template:AFD to Template:TotallyDisputed. Unfortunately, it seems like AFD doesn't like being substed onto a template: any page with TotallyDispued will be replaced with an error saying that AFD needs to be substed — and there's no AFD on that page itself. Is there another way to stick the AFD tag on these pages?",safe,safe
"""

You were called ginger pubes alot in school? And why did u put black person in quotation marks? Are u suggesting there not black. Are u """"white"""". Would u rather people say u have orange hair? Let it go man, im a ging and proud to say it!!!""",safe,unsafe
